Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
IND,2014-01-01,2014-12-31,100,'356,India,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2014,2014,%,2.2,X,
IND,2015-01-01,2015-12-31,100,'356,India,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2015,2015,%,2.2,X,
IND,2016-01-01,2016-12-31,100,'356,India,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2016,2016,%,2.3,X,
IND,2017-01-01,2017-12-31,100,'356,India,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2017,2017,%,2.3,X,
IND,2018-01-01,2018-12-31,100,'356,India,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2018,2018,%,2.4,X,
IND,2019-01-01,2019-12-31,100,'356,India,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2019,2019,%,2.5,X,
IND,2020-01-01,2020-12-31,100,'356,India,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2020,2020,%,2.7,X,
IND,2021-01-01,2021-12-31,100,'356,India,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2021,2021,%,2.9,X,
IND,2022-01-01,2022-12-31,100,'356,India,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2022,2022,%,3.1,X,
IND,2023-01-01,2023-12-31,100,'356,India,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2023,2023,%,3.4,X,
IND,2024-01-01,2024-12-31,100,'356,India,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2024,2024,%,3.7,X,
IND,2000-01-01,2000-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2000,2000,million No,3.4,X,
IND,2001-01-01,2001-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2001,2001,million No,3.4,X,
IND,2002-01-01,2002-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2002,2002,million No,3.3,X,
IND,2003-01-01,2003-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2003,2003,million No,3.2,X,
IND,2004-01-01,2004-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2004,2004,million No,3.2,X,
IND,2005-01-01,2005-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2005,2005,million No,3.1,X,
IND,2006-01-01,2006-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2006,2006,million No,3,X,
IND,2007-01-01,2007-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2007,2007,million No,2.9,X,
IND,2008-01-01,2008-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2008,2008,million No,2.8,X,
IND,2009-01-01,2009-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2009,2009,million No,2.8,X,
IND,2010-01-01,2010-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2010,2010,million No,2.7,X,
IND,2011-01-01,2011-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2011,2011,million No,2.7,X,
IND,2012-01-01,2012-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2012,2012,million No,2.7,X,
IND,2013-01-01,2013-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2013,2013,million No,2.7,X,
IND,2014-01-01,2014-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2014,2014,million No,2.7,X,
IND,2015-01-01,2015-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2015,2015,million No,2.7,X,
IND,2016-01-01,2016-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2016,2016,million No,2.8,X,
IND,2017-01-01,2017-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2017,2017,million No,2.8,X,
IND,2018-01-01,2018-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2018,2018,million No,2.9,X,
IND,2019-01-01,2019-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2019,2019,million No,3,X,
IND,2020-01-01,2020-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2020,2020,million No,3.2,X,
IND,2021-01-01,2021-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2021,2021,million No,3.4,X,
IND,2022-01-01,2022-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2022,2022,million No,3.6,X,
IND,2023-01-01,2023-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2023,2023,million No,3.9,X,
IND,2024-01-01,2024-12-31,100,'356,India,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2024,2024,million No,4.2,X,
IND,2000-01-01,2000-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2000,2000,%,1.8,X,
IND,2001-01-01,2001-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2001,2001,%,2,X,
IND,2002-01-01,2002-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2002,2002,%,2.1,X,
IND,2003-01-01,2003-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2003,2003,%,2.3,X,
IND,2004-01-01,2004-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2004,2004,%,2.4,X,
IND,2005-01-01,2005-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2005,2005,%,2.6,X,
IND,2006-01-01,2006-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2006,2006,%,2.8,X,
IND,2007-01-01,2007-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2007,2007,%,3,X,
IND,2008-01-01,2008-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2008,2008,%,3.2,X,
IND,2009-01-01,2009-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2009,2009,%,3.4,X,
IND,2010-01-01,2010-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2010,2010,%,3.7,X,
IND,2011-01-01,2011-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2011,2011,%,3.9,X,
IND,2012-01-01,2012-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2012,2012,%,4.1,X,
IND,2013-01-01,2013-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2013,2013,%,4.4,X,
IND,2014-01-01,2014-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2014,2014,%,4.6,X,
IND,2015-01-01,2015-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2015,2015,%,4.9,X,
IND,2016-01-01,2016-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2016,2016,%,5.2,X,
IND,2017-01-01,2017-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2017,2017,%,5.5,X,
IND,2018-01-01,2018-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2018,2018,%,5.8,X,
IND,2019-01-01,2019-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2019,2019,%,6.2,X,
IND,2020-01-01,2020-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2020,2020,%,6.5,X,
IND,2021-01-01,2021-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2021,2021,%,6.9,X,
IND,2022-01-01,2022-12-31,100,'356,India,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2022,2022,%,7.3,X,
IND,2000-01-01,2000-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2000,2000,million No,11.2,X,
IND,2001-01-01,2001-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2001,2001,million No,12.5,X,
IND,2002-01-01,2002-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2002,2002,million No,13.8,X,
IND,2003-01-01,2003-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2003,2003,million No,15.2,X,
IND,2004-01-01,2004-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2004,2004,million No,16.8,X,
IND,2005-01-01,2005-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2005,2005,million No,18.5,X,
IND,2006-01-01,2006-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2006,2006,million No,20.2,X,
IND,2007-01-01,2007-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2007,2007,million No,22.1,X,
IND,2008-01-01,2008-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2008,2008,million No,24.2,X,
IND,2009-01-01,2009-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2009,2009,million No,26.3,X,
IND,2010-01-01,2010-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2010,2010,million No,28.6,X,
IND,2011-01-01,2011-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2011,2011,million No,31,X,
IND,2012-01-01,2012-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2012,2012,million No,33.6,X,
IND,2013-01-01,2013-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2013,2013,million No,36.4,X,
IND,2014-01-01,2014-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2014,2014,million No,39.4,X,
IND,2015-01-01,2015-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2015,2015,million No,42.6,X,
IND,2016-01-01,2016-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2016,2016,million No,46.2,X,
IND,2017-01-01,2017-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2017,2017,million No,49.9,X,
IND,2018-01-01,2018-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2018,2018,million No,53.9,X,
IND,2019-01-01,2019-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2019,2019,million No,58,X,
IND,2020-01-01,2020-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2020,2020,million No,62.3,X,
IND,2021-01-01,2021-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2021,2021,million No,66.8,X,
IND,2022-01-01,2022-12-31,100,'356,India,210420,Number of obese adults (18 years and older) (million),6132,Value,2022,2022,million No,71.4,X,
IND,2000-01-01,2000-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2000,2000,%,50.2,X,
IND,2001-01-01,2001-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2001,2001,%,50.1,X,
IND,2002-01-01,2002-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2002,2002,%,50.1,X,
IND,2003-01-01,2003-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2003,2003,%,50.1,X,
IND,2004-01-01,2004-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2004,2004,%,50.1,X,
IND,2005-01-01,2005-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2005,2005,%,50.1,X,
IND,2006-01-01,2006-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2006,2006,%,50,X,
IND,2007-01-01,2007-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2007,2007,%,50,X,
IND,2008-01-01,2008-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2008,2008,%,49.9,X,
IND,2009-01-01,2009-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2009,2009,%,49.9,X,
IND,2010-01-01,2010-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2010,2010,%,49.9,X,
IND,2011-01-01,2011-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2011,2011,%,50,X,
IND,2012-01-01,2012-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2012,2012,%,50.1,X,
IND,2013-01-01,2013-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2013,2013,%,50.3,X,
IND,2014-01-01,2014-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2014,2014,%,50.6,X,
IND,2015-01-01,2015-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2015,2015,%,50.8,X,
IND,2016-01-01,2016-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2016,2016,%,51.1,X,
IND,2017-01-01,2017-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2017,2017,%,51.4,X,
IND,2018-01-01,2018-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2018,2018,%,51.7,X,
IND,2019-01-01,2019-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2019,2019,%,52,X,
IND,2020-01-01,2020-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2020,2020,%,52.3,X,
IND,2021-01-01,2021-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2021,2021,%,52.7,X,
IND,2022-01-01,2022-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2022,2022,%,53.2,X,
IND,2023-01-01,2023-12-31,100,'356,India,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2023,2023,%,53.7,X,
IND,2000-01-01,2000-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2000,2000,million No,130.9,X,
IND,2001-01-01,2001-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2001,2001,million No,133.6,X,
IND,2002-01-01,2002-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2002,2002,million No,136.5,X,
IND,2003-01-01,2003-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2003,2003,million No,139.2,X,
IND,2004-01-01,2004-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2004,2004,million No,142.1,X,
IND,2005-01-01,2005-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2005,2005,million No,144.9,X,
IND,2006-01-01,2006-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2006,2006,million No,147.5,X,
IND,2007-01-01,2007-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2007,2007,million No,150.1,X,
IND,2008-01-01,2008-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2008,2008,million No,152.6,X,
IND,2009-01-01,2009-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2009,2009,million No,155.1,X,
IND,2010-01-01,2010-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2010,2010,million No,157.8,X,
IND,2011-01-01,2011-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2011,2011,million No,160.8,X,
IND,2012-01-01,2012-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2012,2012,million No,164,X,
IND,2013-01-01,2013-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2013,2013,million No,167.2,X,
IND,2014-01-01,2014-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2014,2014,million No,170.7,X,
IND,2015-01-01,2015-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2015,2015,million No,174.2,X,
IND,2016-01-01,2016-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2016,2016,million No,177.9,X,
IND,2017-01-01,2017-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2017,2017,million No,181.7,X,
IND,2018-01-01,2018-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2018,2018,million No,185.3,X,
IND,2019-01-01,2019-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2019,2019,million No,188.8,X,
IND,2020-01-01,2020-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2020,2020,million No,192.3,X,
IND,2021-01-01,2021-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2021,2021,million No,195.8,X,
IND,2022-01-01,2022-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2022,2022,million No,199.5,X,
IND,2023-01-01,2023-12-31,100,'356,India,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2023,2023,million No,203.5,X,
IND,2006-01-01,2006-12-31,100,'356,India,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2006,2006,%,46.4,X,
IND,2015-01-01,2015-12-31,100,'356,India,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2015,2015,%,54.9,X,
IND,2017-01-01,2017-12-31,100,'356,India,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2017,2017,%,58,X,
IND,2020-01-01,2020-12-31,100,'356,India,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2020,2020,%,63.7,X,
IND,2000-01-01,2000-12-31,100,'356,India,21049,Prevalence of low birthweight (percent),6121,Value,2000,2000,%,32.5,X,
IND,2001-01-01,2001-12-31,100,'356,India,21049,Prevalence of low birthweight (percent),6121,Value,2001,2001,%,32.3,X,
IND,2002-01-01,2002-12-31,100,'356,India,21049,Prevalence of low birthweight (percent),6121,Value,2002,2002,%,32.1,X,
IND,2003-01-01,2003-12-31,100,'356,India,21049,Prevalence of low birthweight (percent),6121,Value,2003,2003,%,31.8,X,
IND,2004-01-01,2004-12-31,100,'356,India,21049,Prevalence of low birthweight (percent),6121,Value,2004,2004,%,31.6,X,
IND,2005-01-01,2005-12-31,100,'356,India,21049,Prevalence of low birthweight (percent),6121,Value,2005,2005,%,31.3,X,
IND,2006-01-01,2006-12-31,100,'356,India,21049,Prevalence of low birthweight (percent),6121,Value,2006,2006,%,31,X,
IND,2007-01-01,2007-12-31,100,'356,India,21049,Prevalence of low birthweight (percent),6121,Value,2007,2007,%,30.8,X,
IND,2008-01-01,2008-12-31,100,'356,India,21049,Prevalence of low birthweight (percent),6121,Value,2008,2008,%,30.5,X,
IND,2009-01-01,2009-12-31,100,'356,India,21049,Prevalence of low birthweight (percent),6121,Value,2009,2009,%,30.3,X,
IND,2010-01-01,2010-12-31,100,'356,India,21049,Prevalence of low birthweight (percent),6121,Value,2010,2010,%,30,X,
IND,2011-01-01,2011-12-31,100,'356,India,21049,Prevalence of low birthweight (percent),6121,Value,2011,2011,%,29.7,X,
IND,2012-01-01,2012-12-31,100,'356,India,21049,Prevalence of low birthweight (percent),6121,Value,2012,2012,%,29.5,X,
IND,2013-01-01,2013-12-31,100,'356,India,21049,Prevalence of low birthweight (percent),6121,Value,2013,2013,%,29.2,X,
IND,2014-01-01,2014-12-31,100,'356,India,21049,Prevalence of low birthweight (percent),6121,Value,2014,2014,%,28.9,X,
IND,2015-01-01,2015-12-31,100,'356,India,21049,Prevalence of low birthweight (percent),6121,Value,2015,2015,%,28.7,X,
IND,2016-01-01,2016-12-31,100,'356,India,21049,Prevalence of low birthweight (percent),6121,Value,2016,2016,%,28.4,X,
IND,2017-01-01,2017-12-31,100,'356,India,21049,Prevalence of low birthweight (percent),6121,Value,2017,2017,%,28.1,X,
IND,2018-01-01,2018-12-31,100,'356,India,21049,Prevalence of low birthweight (percent),6121,Value,2018,2018,%,27.8,X,
IND,2019-01-01,2019-12-31,100,'356,India,21049,Prevalence of low birthweight (percent),6121,Value,2019,2019,%,27.6,X,
IND,2020-01-01,2020-12-31,100,'356,India,21049,Prevalence of low birthweight (percent),6121,Value,2020,2020,%,27.4,X,"The UNICEF-WHO low birthweight estimates are derived through standard methodology applied to all countries to ensure comparability and are not the official statistics of the Government of India. India's most recent national official low birthweight prevalence is 18.2 per cent from the 2019-2021 National Family Health Survey-5 (NFHS-5), which is used as the basis of the UNICEF-WHO global estimation model to support cross-country comparability."
IND,2000-01-01,2000-12-31,100,'356,India,210490,Number of newborns with low birthweight (million),6132,Value,2000,2000,million No,9.3,X,
IND,2001-01-01,2001-12-31,100,'356,India,210490,Number of newborns with low birthweight (million),6132,Value,2001,2001,million No,9.3,X,
IND,2002-01-01,2002-12-31,100,'356,India,210490,Number of newborns with low birthweight (million),6132,Value,2002,2002,million No,9.2,X,
IND,2003-01-01,2003-12-31,100,'356,India,210490,Number of newborns with low birthweight (million),6132,Value,2003,2003,million No,9,X,
IND,2004-01-01,2004-12-31,100,'356,India,210490,Number of newborns with low birthweight (million),6132,Value,2004,2004,million No,8.9,X,
IND,2005-01-01,2005-12-31,100,'356,India,210490,Number of newborns with low birthweight (million),6132,Value,2005,2005,million No,8.7,X,
IND,2006-01-01,2006-12-31,100,'356,India,210490,Number of newborns with low birthweight (million),6132,Value,2006,2006,million No,8.5,X,
IND,2007-01-01,2007-12-31,100,'356,India,210490,Number of newborns with low birthweight (million),6132,Value,2007,2007,million No,8.3,X,
IND,2008-01-01,2008-12-31,100,'356,India,210490,Number of newborns with low birthweight (million),6132,Value,2008,2008,million No,8.2,X,
IND,2009-01-01,2009-12-31,100,'356,India,210490,Number of newborns with low birthweight (million),6132,Value,2009,2009,million No,8.1,X,
IND,2010-01-01,2010-12-31,100,'356,India,210490,Number of newborns with low birthweight (million),6132,Value,2010,2010,million No,8,X,
IND,2011-01-01,2011-12-31,100,'356,India,210490,Number of newborns with low birthweight (million),6132,Value,2011,2011,million No,7.8,X,
IND,2012-01-01,2012-12-31,100,'356,India,210490,Number of newborns with low birthweight (million),6132,Value,2012,2012,million No,7.7,X,
IND,2013-01-01,2013-12-31,100,'356,India,210490,Number of newborns with low birthweight (million),6132,Value,2013,2013,million No,7.5,X,
IND,2014-01-01,2014-12-31,100,'356,India,210490,Number of newborns with low birthweight (million),6132,Value,2014,2014,million No,7.2,X,
IND,2015-01-01,2015-12-31,100,'356,India,210490,Number of newborns with low birthweight (million),6132,Value,2015,2015,million No,7.1,X,
IND,2016-01-01,2016-12-31,100,'356,India,210490,Number of newborns with low birthweight (million),6132,Value,2016,2016,million No,7,X,
IND,2017-01-01,2017-12-31,100,'356,India,210490,Number of newborns with low birthweight (million),6132,Value,2017,2017,million No,6.8,X,
IND,2018-01-01,2018-12-31,100,'356,India,210490,Number of newborns with low birthweight (million),6132,Value,2018,2018,million No,6.7,X,
IND,2019-01-01,2019-12-31,100,'356,India,210490,Number of newborns with low birthweight (million),6132,Value,2019,2019,million No,6.5,X,
IND,2020-01-01,2020-12-31,100,'356,India,210490,Number of newborns with low birthweight (million),6132,Value,2020,2020,million No,6.3,X,"The UNICEF-WHO low birthweight estimates are derived through standard methodology applied to all countries to ensure comparability and are not the official statistics of the Government of India. India's most recent national official low birthweight prevalence is 18.2 per cent from the 2019-2021 National Family Health Survey-5 (NFHS-5), which is used as the basis of the UNICEF-WHO global estimation model to support cross-country comparability."
IND,2000-01-01,2000-12-31,100,'356,India,21056,Minimum dietary energy requirement (kcal/cap/day),6128,Value,2000,2000,kcal/cap/d,1714,E,
IND,2001-01-01,2001-12-31,100,'356,India,21056,Minimum dietary energy requirement (kcal/cap/day),6128,Value,2001,2001,kcal/cap/d,1719,E,
IND,2002-01-01,2002-12-31,100,'356,India,21056,Minimum dietary energy requirement (kcal/cap/day),6128,Value,2002,2002,kcal/cap/d,1725,E,
IND,2003-01-01,2003-12-31,100,'356,India,21056,Minimum dietary energy requirement (kcal/cap/day),6128,Value,2003,2003,kcal/cap/d,1730,E,
IND,2004-01-01,2004-12-31,100,'356,India,21056,Minimum dietary energy requirement (kcal/cap/day),6128,Value,2004,2004,kcal/cap/d,1735,E,
IND,2005-01-01,2005-12-31,100,'356,India,21056,Minimum dietary energy requirement (kcal/cap/day),6128,Value,2005,2005,kcal/cap/d,1741,E,
IND,2006-01-01,2006-12-31,100,'356,India,21056,Minimum dietary energy requirement (kcal/cap/day),6128,Value,2006,2006,kcal/cap/d,1747,E,
IND,2007-01-01,2007-12-31,100,'356,India,21056,Minimum dietary energy requirement (kcal/cap/day),6128,Value,2007,2007,kcal/cap/d,1751,E,
IND,2008-01-01,2008-12-31,100,'356,India,21056,Minimum dietary energy requirement (kcal/cap/day),6128,Value,2008,2008,kcal/cap/d,1755,E,
IND,2009-01-01,2009-12-31,100,'356,India,21056,Minimum dietary energy requirement (kcal/cap/day),6128,Value,2009,2009,kcal/cap/d,1759,E,
IND,2010-01-01,2010-12-31,100,'356,India,21056,Minimum dietary energy requirement (kcal/cap/day),6128,Value,2010,2010,kcal/cap/d,1762,E,
IND,2011-01-01,2011-12-31,100,'356,India,21056,Minimum dietary energy requirement (kcal/cap/day),6128,Value,2011,2011,kcal/cap/d,1765,E,
IND,2012-01-01,2012-12-31,100,'356,India,21056,Minimum dietary energy requirement (kcal/cap/day),6128,Value,2012,2012,kcal/cap/d,1769,E,
IND,2013-01-01,2013-12-31,100,'356,India,21056,Minimum dietary energy requirement (kcal/cap/day),6128,Value,2013,2013,kcal/cap/d,1772,E,
